file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content0	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
15c8ac3d-fe65-4786-9738-fbd5796c0eac	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University Health Network, Toronto	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	120	1.61	1.77	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	70
2fa2adfa-611c-4313-a89d-86d4236f9a7d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	Greater Poland Cancer Center	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	165	1.62	1.93	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	70
91441468-d6f3-45ec-93ac-efa38fad4b73	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	277	1.67	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
70fdfe42-0448-4eaf-8b64-fdd0a975924e	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	A31N	International Genomics Consortium	48	23	2013-07-24	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.13	1.85	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	NA	NA
3b3b9dff-936d-4ca8-8a7f-659a447919de	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.64	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
9c3cd875-9b5e-4d2d-a009-4aaa923fbd74	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	2.04	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
ad73d640-5b97-4901-a3f0-c426eb64547c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.47	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	0	70
ff99272a-5c1c-4140-a51b-30f9c66a1a9f	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.37	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
34415f60-48fe-4ee0-ae6a-95bfede916e9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University Health Network, Toronto	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	113	1.75	1.78	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	70
fad587d1-cf63-4c6f-96fb-6a1f4691a061	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University of Pittsburgh	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.33	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	30	70
a44e03d6-5798-427f-a7e2-40bcc1424a7b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Asterand	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	151	1.34	1.84	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	88
98e0fdc7-2f53-457c-a7f0-bd722827fb56	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	249	1.5	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
ef818525-f50a-4757-be5b-71afbc2ebf06	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	74	1.5	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	0	65
df6e5993-d615-491e-8c4c-bd6db11a7d26	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	MD Anderson Cancer Center	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.47	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
b13cb48d-7ba6-4f55-83a8-b6a52bb89f46	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.48	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
9f2a0a98-2e7b-48a6-9757-6935ef1f6761	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.7	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
10ac2f8d-c51d-4280-91af-5941f776a46f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	Johns Hopkins	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.9	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
a927210a-9213-4800-9438-4e906cbf45fd	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	University Of Michigan	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	320	1.72	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	0	70
eb068595-b56a-4bff-a6fd-0027caa5c44b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.05	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
46c13cfd-d090-45b3-bc48-f9484cec1310	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Asterand	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	330	1.75	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	98
63ab99b7-027f-4e80-9589-0069e0b132d1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	50	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	135	0	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	0	70
7a2fa008-038c-4fa3-af12-24d57ae16832	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.53	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
fef55344-d952-420f-bf14-dab875da6755	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	246	1.9	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
0f3d3dd3-2b6b-4705-86cb-d567b5d5dd5f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	50	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	305	1.6	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
3ff32519-912a-476d-95c3-b69cb146635c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Johns Hopkins	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.59	2	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	20	80
5fa11351-cc1c-495c-9ecc-c459bd8e671c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	University of Pittsburgh	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	211	1.61	1.94	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	90
f688ab60-15ce-444b-94c7-06f8d62bc49d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.18	1.94	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
f3b3d0de-dda2-4e55-8f94-fe0336df8db5	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.47	1.86	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
484d346c-7286-44f9-b721-f355232ebe26	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A39I	Emory University - Winship Cancer Inst.	48	23	2014-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	300	1.66	1.94	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	65
2cda4561-1775-451d-b004-1b4f7827e191	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.38	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
8e65443b-c774-4c42-b02b-6f3b52bb3e85	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.61	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
2ea7ae00-08ef-4c19-a657-3379a46fb6aa	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University Health Network, Toronto	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	81	1.82	1.78	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	70
04ca8c54-5726-48a6-b172-f9f0b5c8728c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	MD Anderson Cancer Center	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.11	1.83	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	30	70
f9736a00-614f-4ab0-ac26-8eb23d0d3e1f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	UNC	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	167	2.08	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
ec64c1d5-d222-447b-9053-8cc49b27060f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University Health Network, Toronto	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	107	1.61	1.77	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	70
9cfb5030-c477-4de0-bc11-51d03ea78f68	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	University of Pittsburgh	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	205	1.52	1.93	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	80
191d3132-0560-4550-9f0e-26d17dfc69c1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	284	1.7	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	30	70
3b175d56-4de8-49e3-bbe2-09cb97a9a824	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	University of Pittsburgh	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	274	2.28	1.85	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	70
8760d190-245e-4e4b-ad9c-f6bd622503f0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	University of Pittsburgh	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	167	1.36	1.96	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	0	80
15c25514-05e2-4dfc-aba1-7dd59b927123	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Montefiore Medical Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	250	1.97	1.98	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	60
77bfaaee-12b1-4b4c-871b-53558d316c4d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	UNC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	210	0	1.9	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	0	70
c310a269-e30f-460d-954f-c30851c292ba	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Greater Poland Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	136	1.82	1.85	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	80
c3a421af-e022-45fa-b5b9-96a5f80de0df	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	University Health Network, Toronto	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	111	2.04	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	80
63c06fe5-315e-4af4-bbde-a0b0907f5d01	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	International Genomics Consortium	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	21	2.06	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	8	60
58f7b7d5-31dc-4fea-be41-e817a181c12c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.78	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
f6531dd2-dda8-4dcc-9717-cffc8400896f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.4	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	30	70
b0d8b433-f6e8-4a7e-aa3c-898e0c2af54b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	Vanderbilt University	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.51	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.27	0.16	20	80
3cc36d69-6267-41e3-9641-18d70afaae01	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Memorial Sloan Kettering Cancer Center	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	330	1.14	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	80
0193352e-06ce-43ff-8e44-d055d09ce658	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.75	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
d36bc45c-0054-49cd-9aa4-be16eb59c178	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Emory University - Winship Cancer Inst.	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	90	1.18	1.87	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	65
a27e4907-0c74-48ca-a1b1-b9b1dd15cdef	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	University of Pittsburgh	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	212	1.7	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.54	0.17	30	70
8b6d5dbd-2374-4b3b-a68e-b89547e5f40d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.57	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
52460579-e495-4430-bf1b-ab97f35992b1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.65	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
5112436f-12e5-441a-898c-8c3e54e05d79	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	199	2.61	1.83	55	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	70
40180f9e-3533-435e-8519-28079a0e0522	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1514	MD Anderson Cancer Center	48	22	2011-01-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.38	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	0	80
f1aeb837-0f2e-41a7-a795-7773d3c09c9a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	Medical College of Georgia	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	2.07	1.79	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	75
3e9f0dda-d048-47be-a9b9-fc5bf53b4f3b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	ABS - IUPUI	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	270	1.59	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	10	70
f4e907a4-daba-4fe4-9575-91264e81b7ed	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	MD Anderson Cancer Center	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.26	1.86	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
dd2e499c-a462-404e-84df-544ed92f4da4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	210	1.69	1.88	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	60
e718721c-122b-4402-8e94-1335c6f0e037	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.88	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
8e4dbecf-c55f-4cc9-b942-457c0a5523fb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	University of Pittsburgh	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	2257	1.8	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	70
49e85aaa-bc30-4e27-be87-ff059938a2e0	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.38	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
2a7110ad-2f2b-49d9-8d10-946b2a206726	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Medical College of Georgia	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.92	1.7	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	15	70
c9dbcc1b-a5ed-4ec6-9b6d-4ff12f3e6a7a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Greater Poland Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.72	1.92	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	95
d93bb220-c862-4067-a1c6-e3c7cf60ea6a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	UNC	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.65	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
868bbcc7-7b79-4151-8991-5d6be9291dcf	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University Health Network, Toronto	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	107	1.82	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	80
a4098093-a5e4-4b1a-9d2b-c165182bd669	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.8	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	20	80
c162fa94-90ff-44d5-a913-ce92ca545535	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.49	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
84119f64-8512-4c84-bbc4-56a745636d3c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	University Of Michigan	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	120	1.97	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	85
d0a033c9-7e25-40df-9b54-bb8860a090f6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Barretos Cancer Hospital	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.84	1.91	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	70
